user_id,book_id,rating
8273,2524,2
9820,4,4
9820,8,4
9820,14,3
9820,32,4
9820,28,2
9820,58,4
9820,26,4
9820,7,3
9820,19,4
9820,13,5
9820,70,5
9820,5563,5
9820,3469,4
9820,104,3
9820,284,2
9820,39,5
9820,110,5
9820,135,5
9820,165,4
9820,188,4
9820,330,4
9820,510,5
9820,528,5
9820,722,4
9820,949,4
9820,1023,3
9820,1119,3
9820,1249,3
9820,2056,3
9820,9,4
9820,145,3
9820,201,2
9820,1090,3
9820,9037,5
9820,492,3
9820,760,4
9820,838,3
9820,1213,4
9820,1646,4
9820,2312,3
9820,92,4
9820,3406,2
9820,194,5
9820,255,5
9820,232,4
9820,612,3
9820,474,4
9820,3580,4
9820,526,3
9820,1620,2
3961,3385,3
3961,1999,2
3120,4039,3
7118,8861,3
8435,1070,4
7816,10,3
7816,84,5
7816,1117,3
8302,47,4
8302,31,5
3584,1127,4
3584,1363,4
4012,4755,2
6303,550,4
6303,4,4
1592,62,4
7816,1213,2
7816,2312,3
7816,2564,3
8273,31,5
3222,760,4
3222,838,3
3222,1213,3
8273,152,4
3222,13,5
2535,467,3
2535,916,4
2535,121,2
7938,4634,5
8749,741,3
8749,2546,3
8749,1843,3
8749,4322,3
8749,686,3
8749,1841,2
8749,9511,3
8749,674,3
8749,1414,3
8749,1052,4
8749,148,4
8749,55,3
8749,784,4
8749,372,3
8749,523,4
8749,344,3
8749,557,3
8749,899,3
8749,3555,3
8749,1421,3
8749,700,3
8749,1701,4
8749,9743,3
7680,14,3
7680,727,3
7680,157,5
7680,29,4
7680,58,5
7680,80,4
7680,54,4
7680,177,4
7680,650,3
7680,116,4
7680,79,4
7680,213,5
7680,162,4
7680,130,5
7680,150,3
7680,397,3
7680,148,4
7680,102,4
7680,614,3
7680,132,3
7680,478,3
7680,229,4
7680,108,4
7680,75,3
7680,78,4
7680,308,4
7680,955,4
7680,1063,3
7680,1436,3
7680,509,4
7680,1457,3
7680,952,3
7680,269,4
7680,741,4
7680,2340,3
7680,5355,4
7680,849,3
7680,420,2
7680,3452,1
8435,1414,4
8722,286,4
8722,107,4
9820,5202,5
8435,5044,4
8851,2815,4
3584,1394,4
8435,716,2
8302,662,5
8302,378,4
8302,927,3
8302,425,4
8302,2072,3
8302,68,5
8302,604,4
8302,328,3
8302,90,4
8302,1310,4
8302,4549,3
8302,1360,4
8302,176,3
8302,349,3
8302,237,3
8302,703,3
8302,691,3
8302,609,3
8302,705,3
8302,1795,3
8302,305,3
8302,5188,3
8302,6323,4
9995,2798,5
9995,651,5
9995,95,5
9995,444,5
9995,2240,5
9995,8664,5
9995,1161,4
9995,1980,5
9995,3916,5
9995,6634,5
9995,1679,5
9995,1247,5
9995,6521,5
9995,243,5
9995,664,5
9995,305,4
9995,553,4
9995,1454,5
9995,6481,4
9995,1248,5
9995,974,5
9995,670,5
9995,4931,5
9995,1887,5
1592,3195,4
8302,251,5
8302,37,5
8302,29,4
8302,93,5
8302,326,5
8302,132,3
8302,120,3
8302,1457,3
8302,453,4
8302,212,4
8302,2927,3
8302,269,3
10021,71,5
10021,29,4
10021,58,5
10021,42,5
10021,79,4
10021,57,3
10021,84,4
10021,15,5
10021,2,5
10021,7,5
10021,19,4
10021,62,3
10021,53,4
10021,3,4
10021,44,4
10021,89,5
10021,10,4
10021,43,3
6702,4982,5
8749,869,3
8435,3616,2
10021,893,5
10021,720,5
10021,577,2
10021,422,5
10021,3753,5
10021,38,3
10021,24,5
10021,27,5
10021,415,3
10021,18,5
10021,517,4
10021,1850,5
10021,6313,2
10021,25,5
10021,390,4
10021,23,4
10021,41,5
10021,49,3
10021,2134,3
10021,3218,5
10021,151,5
10021,282,4
10021,159,5
10021,175,5
10021,117,4
10021,6911,3
10021,97,5
10021,1616,5
10021,3275,5
10021,569,5
10021,817,5
10021,59,4
10021,1305,4
10021,157,5
10021,868,4
10021,639,5
10021,1469,5
10021,738,3
10021,80,5
10021,263,3
10021,4567,4
10021,200,5
10021,364,5
3961,395,3
10021,70,4
3120,225,5
8273,407,2
3704,169,4
6303,4671,4
3584,338,4
3584,1450,5
3584,849,3
3584,2812,3
3584,5029,3
3584,6122,3
3584,8203,3
3704,256,3
8531,399,3
1529,1160,4
1529,4443,5
10021,21,5
10021,399,4
10021,2420,4
10021,1745,4
1592,8051,4
10021,321,4
10021,47,2
10021,221,3
10021,356,5
10021,7393,2
10021,2230,5
10021,314,1
10021,447,4
10021,345,5
6278,1135,3
1135,9204,3
8722,4343,3
8722,6721,3
8722,8206,3
8302,16,5
8302,2290,4
8302,249,3
7680,46,5
10175,189,5
10175,131,3
10175,80,4
10175,37,5
10175,117,5
10175,119,5
10175,289,5
10175,18,5
10175,178,5
10175,391,5
10175,354,4
10175,736,5
10175,468,5
10175,59,5
10175,161,5
10175,155,5
10175,158,5
10175,87,5
10175,180,5
10175,219,5
10175,157,5
10175,350,5
10175,523,5
10175,85,5
10175,213,5
10175,102,5
10175,90,5
10175,387,3
10175,410,5
10175,545,5
10175,339,5
10175,271,5
10175,611,5
10175,1135,4
10175,196,4
10175,205,4
10175,1411,5
10175,780,5
10175,941,3
10175,1312,3
10175,663,5
10175,763,4
10175,335,5
10175,715,3
10175,2051,5
10175,557,4
10175,425,4
10175,490,5
10175,364,5
10175,696,3
10175,561,5
10175,1545,5
10175,245,3
10175,782,5
10175,905,3
10175,531,4
10175,826,4
10175,5327,5
10175,1497,4
10175,626,2
10175,1222,3
10175,3306,5
10175,444,5
10175,3703,4
10175,888,5
10175,2240,5
10175,651,3
10175,2466,4
10175,602,4
10175,542,4
10175,1679,5
10175,292,4
10175,347,4
10175,4016,4
10175,296,5
10175,243,3
10175,6998,5
10175,184,5
10175,77,5
10175,621,3
10175,1707,5
10175,2187,5
10175,2921,5
10175,935,3
10175,2049,4
10175,4579,3
10175,570,5
10175,138,3
10175,221,2
10175,1214,3
6278,1967,5
10179,6475,3
10179,9630,4
10179,7593,5
10179,1873,3
10179,3425,5
10179,4139,4
10179,473,5
10179,1325,5
10179,1911,4
10179,854,2
10179,119,5
10179,572,5
10179,5395,5
10179,3417,5
10179,663,5
10179,196,5
10179,557,5
10179,2440,5
10179,191,4
10179,895,3
10179,354,4
10179,483,3
10179,736,4
10179,592,5
10179,1005,5
10179,484,1
10179,959,3
10179,701,5
10179,2298,5
10179,522,5
10179,213,5
10179,570,4
10179,271,4
10179,8716,5
10179,9862,5
10179,2172,4
10179,104,4
10179,1238,3
10179,193,5
10179,287,1
10179,284,4
10179,495,4
10179,258,4
10179,597,3
10179,60,3
10179,249,4
10179,323,3
10179,867,2
10179,653,5
10179,1344,4
10179,3187,2
10179,36,5
10179,1467,2
10179,439,4
10179,1236,1
10179,1135,5
10179,173,5
10179,1113,4
10179,89,4
10179,268,3
10179,468,2
10179,117,5
10179,1312,4
10179,301,4
10179,2027,4
10179,709,5
10179,1421,3
10179,3472,5
10179,232,3
10179,584,5
10179,5754,5
10179,951,1
10179,1160,5
10179,8647,3
10179,2337,4
10179,5911,4
10179,7462,3
10179,2487,5
10179,5947,5
10179,612,3
10179,725,3
10179,691,2
10179,739,4
10179,703,1
10179,1288,4
10179,4828,5
10179,2698,5
10179,5244,5
10179,130,4
10179,1031,3
10179,3126,5
10179,1124,4
10175,321,3
10175,278,5
10175,786,5
10175,4862,5
10175,7667,3
10175,3817,5
10175,8,3
10175,58,4
10175,375,3
10175,3100,4
10175,9357,3
10175,27,4
10175,21,5
10175,24,4
10175,25,5
10175,4815,4
10175,84,2
10175,599,5
10175,751,5
10175,1014,5
10175,693,3
10175,2555,4
10175,7440,5
10175,948,4
7938,9172,3
7938,2097,5
384,7520,3
384,201,2
384,6064,5
7938,3342,4
8273,3503,2
8851,122,4
6278,1955,3
7938,1250,5
8273,6506,3
3222,3,4
3222,46,3
3222,104,3
3222,22,3
3222,56,4
3222,52,3
3222,26,2
3222,189,4
3222,43,4
3222,15,4
3222,37,5
3222,42,5
3222,36,4
3222,80,5
3222,133,5
3222,85,5
3222,117,3
3222,131,4
3222,87,4
3222,289,4
3222,76,4
3222,171,4
3222,48,5
10279,38,1
10279,137,1
10279,25,5
10279,18,5
10279,24,5
10279,27,5
10279,21,5
10279,23,5
10279,49,5
10279,52,5
10279,56,5
10279,117,5
10279,834,5
10279,6209,5
10279,1059,5
10279,1175,5
9770,1059,4
9770,5541,3
9770,6164,3
9770,7304,3
9770,7514,3
9770,8510,3
9770,9352,3
9770,3992,3
9770,693,3
30,1238,4
10279,1735,2
10279,77,5
10279,90,5
10279,386,2
10279,184,5
10279,388,3
10279,2021,5
10279,158,5
10279,356,5
10279,416,4
10279,2068,2
10279,221,5
10279,50,5
10279,873,5
10279,4236,5
10279,1373,4
10279,1033,5
10279,3100,3
10279,157,5
10279,1094,5
10279,116,4
10279,6427,3
8851,690,4
7938,520,5
1553,325,4
10021,36,4
10021,810,5
10021,835,3
10021,5291,1
10021,3629,4
10021,2434,5
10021,7516,4
10021,9798,4
10021,7361,4
10021,3301,4
10021,52,3
10021,56,4
8703,3115,4
8703,834,5
8703,1653,4
8703,2083,4
8703,3738,4
8703,1818,5
8703,449,5
8703,2287,5
8703,1779,4
8703,3183,4
8703,1636,4
8703,491,5
7938,430,5
8749,2534,4
8749,16,4
8749,98,4
980,930,3
980,5220,3
980,1839,4
980,195,4
980,8898,4
4530,1256,4
4530,1405,3
4530,17,3
4530,1,4
4530,16,2
8273,692,4
8273,3067,3
8273,5766,2
2696,483,3
3521,5044,3
3521,5499,4
7028,197,4
7028,527,4
7028,563,4
7028,558,5
7028,631,4
7028,652,4
7028,724,4
7028,624,4
7028,1086,5
7028,2090,5
7028,1553,5
7028,2224,5
7028,2303,5
7028,2341,5
7028,2550,5
7028,2605,5
7028,2549,5
7028,2911,5
7028,3510,5
7028,3608,5
7028,3832,5
7028,3874,3
7028,4425,5
7028,4867,5
7028,5410,2
7028,246,3
7028,449,3
7028,643,3
7028,491,3
7028,891,4
7028,1034,4
7028,1127,4
7028,1228,4
7028,1340,4
7028,1304,4
7028,1363,4
7028,1394,4
7028,1450,4
7028,834,5
3222,239,5
3222,1646,3
3222,2312,3
3120,16,3
3222,168,4
3222,422,5
3222,50,5
3222,49,3
3222,187,3
3222,184,5
3222,2021,5
3222,519,3
3222,781,3
3222,1678,4
30,6425,5
1592,4096,4
7816,2105,3
7816,3105,4
7816,2971,4
7816,6967,1
7816,2901,4
7816,7655,1
7816,9152,4
3379,7259,4
8851,710,4
6278,744,3
7413,2114,4
7413,7401,5
2535,284,4
2535,233,4
2535,115,4
2535,819,3
2535,425,3
2535,264,4
4482,474,4
2535,4,4
2535,8,5
2535,48,4
2535,29,4
2535,229,4
2535,85,5
2535,251,5
2535,125,4
2535,129,4
2535,50,5
2535,180,4
2535,102,4
2535,1168,4
2535,154,4
2535,184,4
2535,178,4
2535,335,4
2535,635,3
2535,138,3
2535,296,5
2535,60,3
2535,158,4
2535,1676,4
2535,304,4
2535,364,4
2535,326,4
2535,350,4
2535,546,5
2535,887,3
2535,570,4
2535,3613,4
2535,1133,3
2535,860,3
2535,136,3
2535,1099,3
2535,278,5
2535,709,4
2535,941,4
2535,1299,4
2535,4220,4
2535,1159,3
2535,2408,4
2535,4584,3
2535,1752,3
2535,373,4
2535,4504,2
2535,381,3
2535,2869,5
7816,2083,1
7816,5,2
7816,179,5
7816,8,2
7816,9362,2
7816,3616,2
4012,142,5
4012,8836,4
4012,3,3
4012,49,3
1592,1557,4
10624,4,4
10624,5,5
10624,14,2
10624,32,3
10624,29,5
10624,28,4
10624,58,1
10624,42,2
10624,79,4
10624,83,2
10624,71,3
10624,103,4
10624,109,5
10624,33,5
10624,22,4
10624,118,5
10624,111,4
10624,26,5
10624,11,5
10624,2,4
10624,7,4
10624,19,4
10624,53,5
10624,3,4
10624,10,5
10624,38,4
10624,43,5
10624,76,5
10624,44,3
10624,13,5
10624,55,5
10624,48,4
10624,70,5
10624,88,5
10624,74,5
10624,275,5
10624,1669,5
10624,768,4
10624,1,5
10624,17,5
10624,422,5
10624,234,5
10624,187,3
10624,56,4
10624,52,3
10624,49,4
10624,47,2
10624,443,3
10624,120,5
10624,37,5
10624,541,4
10624,36,5
10624,369,4
10624,519,2
10624,51,5
10624,27,4
10624,21,5
10624,24,5
10624,781,2
10624,23,5
10624,18,5
10624,486,4
10624,73,5
10624,263,5
10624,245,3
10624,147,5
10624,77,5
10624,68,5
10624,355,5
10624,875,2
10624,223,4
10624,415,4
10624,25,4
10624,1279,3
10624,153,5
10624,117,4
10624,2077,2
10624,831,3
10624,241,4
10624,903,4
10624,134,5
10624,927,5
10624,80,4
10624,85,5
10624,63,4
10624,131,3
10624,102,5
10624,67,5
10624,45,3
10624,125,4
10624,59,3
10624,160,5
10624,559,4
10624,64,5
10624,9,5
10624,130,3
10624,138,5
10624,461,3
10624,154,4
10624,158,4
10624,1540,2
10624,2072,4
10624,1604,5
10624,747,5
10624,1259,5
10624,1350,5
10624,157,5
10624,87,5
10624,251,3
10624,271,4
10624,402,4
10624,577,4
10624,5166,4
10624,2351,5
10624,5007,4
10624,2074,5
10624,3680,3
10624,2296,5
10624,2031,5
10624,2745,5
10624,2150,3
10624,1091,5
10624,511,5
10624,1336,5
10624,1473,5
10624,889,5
10624,2642,5
10624,7295,3
10624,1897,5
10624,2968,3
10624,7895,4
10624,6374,3
10624,5805,4
10624,4712,3
10624,6368,2
7816,1273,2
7816,2807,3
7816,4357,3
10624,1850,5
10624,3218,5
4482,1024,4
3120,3642,3
7413,734,4
1529,775,5
1529,256,4
1529,2117,4
8273,2706,3
8273,414,2
7680,67,4
3961,2117,3
4012,52,4
4012,56,4
9995,8764,5
9995,104,5
9995,4885,5
9995,3406,5
9995,1974,5
9995,929,5
9995,4613,5
9995,768,5
9995,731,5
9995,6496,5
9995,237,5
9995,612,5
9995,691,5
9995,556,5
9995,578,5
9995,675,5
9995,705,5
9995,1261,5
9995,1139,5
9995,915,4
9995,703,5
9995,1075,5
9995,609,4
9995,865,5
9995,986,5
9995,1208,5
9995,967,5
9995,1123,5
9995,1498,5
9995,944,5
9995,1900,5
9995,911,5
9995,1589,5
9995,1423,5
9995,2352,5
9995,2155,5
9995,2979,5
9995,3735,5
9995,488,5
9995,739,5
9995,201,4
9995,1132,5
9995,4850,5
4012,441,3
3584,1602,5
1553,4219,3
8273,4322,3
30,1136,4
8273,1440,3
8302,1587,4
2957,472,4
4530,1136,3
7938,5238,1
3752,1537,4
3752,1501,4
3752,508,2
9995,3937,5
3222,2346,4
3222,268,4
3222,54,3
3222,28,4
3222,59,5
3222,158,5
3222,118,3
3222,653,3
3222,270,5
3222,1210,4
3222,1112,4
3222,1,5
3222,17,4
3222,3947,3
3222,84,3
3222,9,2
3222,380,4
9995,818,5
6278,1041,5
9995,217,5
9995,799,5
9995,1719,5
9995,3065,5
9995,3806,5
9995,5195,5
9995,6914,5
9995,6319,5
9995,5134,5
9995,4078,5
9995,3684,5
9995,898,5
9995,1533,5
9995,1633,5
9995,2347,5
9995,1993,5
9995,2604,5
9995,3128,5
9995,6787,5
9995,6104,5
9995,1878,5
9995,1783,5
9995,7997,5
9995,7836,5
9995,1064,5
9995,2026,5
9995,116,5
9995,1178,5
9995,1434,5
9995,2089,5
9995,1695,5
9995,171,5
9995,230,5
9995,471,5
9995,408,5
9995,2474,5
9995,7985,5
1592,217,5
6303,8277,3
8302,625,5
8302,867,4
8302,2630,4
3752,6500,4
1553,225,5
8273,3,2
8273,16,4
9995,97,5
9995,390,5
9820,1315,3
9820,753,5
9820,2110,5
9820,3932,5
9820,4061,5
9820,4739,5
8273,1417,4
9820,365,4
9820,191,3
9820,1199,5
9820,3672,5
9820,5173,5
9820,4574,5
9820,4507,5
9820,5586,5
9820,5181,5
9820,5331,5
3521,748,4
3521,871,3
3521,6488,4
8302,197,2
8302,527,2
8302,563,2
8302,558,2
8302,631,2
8302,652,2
8302,624,2
8302,724,2
10910,4,4
10910,8,3
10910,32,4
10910,65,3
10910,58,3
10910,28,2
10910,79,4
10910,72,5
10910,181,5
10910,2,5
10910,7,5
10910,19,2
10910,3,3
10910,50,5
10910,29,4
10910,15,3
10910,48,2
10910,254,4
10910,36,5
10910,68,5
10910,49,3
10910,52,3
10910,56,3
10279,187,3
9995,487,5
9995,693,5
9995,2594,5
8273,98,4
8273,286,3
10279,1338,5
10279,464,5
10279,102,5
10279,321,3
10279,992,5
3959,8666,5
3959,40,3
3959,92,4
3959,172,3
4012,642,4
1592,768,4
8273,193,2
8273,1649,4
10279,420,3
10279,519,5
7938,4319,4
8722,4256,5
8722,1878,4
8722,7997,3
8722,1526,3
9995,16,5
1553,95,4
3752,2000,1
2957,985,5
7413,2939,4
1592,3088,4
6954,509,3
6954,115,3
6954,1083,2
10279,59,4
10279,76,4
10279,219,5
2696,662,3
6954,2455,3
6954,1,4
6954,38,4
6954,132,2
6954,133,4
6954,228,2
6954,13,5
6954,28,4
6954,272,4
6954,3646,5
6954,3546,4
6954,6021,3
6954,473,2
6954,84,5
10910,1,5
10910,17,5
8302,3216,4
6954,1145,3
7118,1016,4
7434,16,4
7434,98,4
3120,6521,3
3120,2414,3
11179,1519,5
11179,3314,3
11179,917,4
11179,2487,4
8273,140,3
11179,6445,4
11179,362,3
11179,405,4
11179,297,5
11179,2172,3
11179,1676,3
11179,2552,5
11179,189,4
11179,131,2
11179,37,3
11179,225,3
11179,113,4
11179,117,3
11179,265,2
11179,129,4
11179,426,4
11179,391,5
11179,130,3
11179,264,3
11179,168,3
11179,287,2
11179,161,3
11179,155,3
11179,718,2
11179,158,3
11179,301,2
11179,180,3
11179,157,3
11179,219,3
11179,284,3
11179,395,3
11179,85,2
11179,401,4
11179,321,2
11179,350,5
11179,357,3
11179,102,3
11179,887,3
11179,90,2
11179,375,3
11179,387,2
11179,191,5
11179,196,4
11179,205,4
11179,780,4
11179,1367,4
11179,360,4
11179,879,3
11179,546,5
11179,176,2
11179,232,4
11179,696,2
11179,730,2
11179,349,2
11179,1641,3
11179,492,2
11179,633,4
11179,3595,2
11179,4016,3
11179,553,2
11179,670,2
11179,1288,2
11179,739,2
11179,9393,5
1553,826,5
3379,2534,4
3379,38,4
3379,557,3
7938,699,3
8302,515,5
6954,208,3
3584,16,4
3584,4282,2
7108,7450,2
11179,1230,4
11179,1346,4
8703,643,5
8703,2278,4
8703,3514,5
3961,3488,5
9995,2125,5
9995,2230,5
11179,1179,5
11179,3644,4
6278,104,2
1135,657,4
1135,474,1
2297,1007,3
2297,3,3
2297,49,3
2297,52,3
2297,56,4
2297,383,4
2297,32,5
2297,131,5
2297,225,4
2297,730,4
2297,3079,3
2297,2601,4
2297,401,2
2297,2621,4
2297,5215,4
2297,7059,4
9565,2732,3
9565,7589,2
9565,7852,3
9565,9262,3
9565,485,3
9565,1602,4
3222,181,4
3222,665,3
3222,410,4
8273,1640,4
7938,743,4
1553,3585,3
4012,16,4
6467,109,5
9820,16,4
3222,2148,4
3222,1714,3
8703,418,5
3521,40,3
6954,81,5
3379,171,3
3379,9102,4
3379,7559,3
9820,3679,4
10910,705,4
9995,1,5
11527,4,5
11527,2,5
11527,3,3
11527,26,3
11527,25,4
11527,8,4
11527,18,4
11527,24,5
11527,5,4
11527,27,4
11527,21,4
11527,23,4
11527,11,4
11527,29,4
11527,10,3
11527,414,3
11527,46,4
11527,47,4
11527,195,3
11527,52,3
11527,41,3
11527,201,2
11527,38,5
11527,45,5
11527,115,5
11527,60,5
11527,57,4
11527,212,4
11527,22,3
11527,81,4
11527,49,4
11527,56,3
11527,9,3
11527,407,4
11527,467,5
11527,919,5
11527,31,5
11527,16,5
11527,417,3
11527,372,4
11527,682,3
11527,1316,4
11527,344,4
11527,948,5
11527,383,5
11527,312,3
11527,217,5
11527,3504,3
11527,186,4
11527,1005,2
11527,901,5
11527,216,5
11527,1806,5
11527,1011,4
11527,688,3
11527,1,5
11527,937,4
11527,486,4
11527,8320,3
11527,35,3
11527,36,5
11527,77,4
11527,117,3
11527,62,4
11527,219,3
11527,245,5
11527,386,4
11527,53,4
11527,621,5
11527,7,5
11527,223,4
11527,158,4
11527,15,4
11527,282,3
11527,37,3
11527,59,4
11527,80,3
11527,17,5
11527,93,5
11527,480,3
11527,289,4
11527,591,4
11527,356,5
11527,425,5
11527,1038,3
11527,28,4
11527,497,3
11527,2215,3
11527,740,4
11527,368,3
11527,355,4
11527,595,4
11527,13,3
11527,189,4
11527,131,4
11527,94,5
11527,14,4
11527,119,4
11527,32,5
11527,129,4
11527,337,3
11527,255,5
11527,100,5
11527,33,4
11527,325,4
11527,70,4
11527,426,3
11527,178,3
11527,181,3
11527,391,4
11527,233,4
11527,168,4
11527,287,5
11527,118,4
11527,157,4
11527,142,3
11527,150,4
11527,476,5
11527,483,3
11527,85,4
11527,198,4
11527,270,5
11527,544,4
11527,769,5
11527,126,4
11527,653,3
11527,350,3
11527,102,3
11527,179,3
11527,306,4
11527,101,4
11527,516,3
11527,495,5
11527,238,3
11527,767,4
11527,58,5
11527,251,5
11527,125,5
11527,54,3
11527,358,3
11527,271,4
11527,50,4
11527,79,4
11527,138,3
11527,116,4
11527,83,2
11527,444,3
11527,597,5
11527,137,5
11527,148,4
11527,496,5
11527,840,4
11527,620,3
11527,311,3
11527,463,4
11527,554,4
11527,453,3
11527,982,5
11527,272,3
11527,712,3
11527,733,3
11527,1133,4
11527,6425,3
11527,864,3
11527,1026,3
11527,1970,4
11527,2524,4
11527,1605,3
11527,2942,4
11527,5777,3
11527,371,4
11527,1584,5
3222,205,4
8749,31,4
8749,8176,4
8749,1072,3
8703,20,5
8703,957,5
8703,309,5
8703,183,4
8703,2529,5
8703,1766,1
8703,543,5
8703,732,4
3222,138,3
3286,31,5
3286,140,3
3286,2272,3
3286,677,4
1553,9243,4
7938,576,4
3222,584,3
8703,17,5
8703,47,4
8703,586,4
8703,151,5
8703,74,4
7413,1,4
6954,1007,5
3222,3755,4
3222,155,3
3222,89,4
1135,1136,3
9995,1176,5
9995,5167,5
9995,312,5
9995,167,5
6514,3611,4
6514,2021,3
6514,1751,3
6514,4871,3
6514,2272,4
6514,687,3
7938,16,4
3379,1792,3
3379,16,3
3379,98,5
3379,140,5
10179,1845,2
10179,2543,5
10179,6924,5
10179,883,4
10179,126,3
10179,637,4
10179,6353,4
10179,66,1
10179,26,1
10179,485,5
10179,150,1
10179,7651,4
10179,5983,5
10179,7842,2
10179,1270,4
8302,148,4
8302,3963,4
8302,102,5
8302,157,5
8302,85,5
8302,278,5
8302,786,5
8302,80,5
8302,204,4
8302,2011,2
8273,694,3
8273,1101,3
8703,517,5
8703,1906,5
8703,1273,4
8703,1696,4
8703,4679,5
7118,2510,5
7413,17,4
6303,1216,4
6954,3501,4
9995,4131,5
8302,5741,3
8302,3067,3
7413,291,4
8703,3411,5
8703,3001,4
8703,3176,5
8703,3336,5
8703,2662,5
8703,600,5
8703,2715,5
8703,1608,4
8703,3970,5
8703,3862,5
8703,5757,4
8703,2974,5
3222,40,3
3222,930,3
6514,422,4
6514,3,3
6514,56,3
6514,37,3
6514,52,3
6514,43,4
6514,133,3
6514,49,3
6514,544,3
6514,93,4
6514,126,3
6514,103,3
6514,205,3
6514,79,4
6514,740,3
6514,177,4
6514,639,3
6514,426,4
6514,189,4
6514,15,3
6514,66,4
6514,94,3
6514,121,3
6514,87,3
6514,104,3
6514,341,4
6514,150,3
6514,81,3
6514,284,3
6514,468,4
6514,272,3
6514,233,3
6514,2015,3
6514,515,3
6514,387,3
6514,293,4
6514,229,3
6514,116,4
6514,1,3
6514,197,3
6514,16,3
6514,44,3
6514,114,3
6514,29,4
6514,186,3
6514,417,3
6514,111,3
6514,527,3
6514,108,2
6514,118,2
6514,256,3
6514,138,3
6514,75,3
6514,136,3
6514,563,3
6514,98,3
6514,558,3
6514,155,4
6514,631,3
6514,148,3
6514,78,2
6514,652,3
6514,228,2
6514,161,4
6514,624,3
6514,31,4
6954,2013,5
8302,5361,3
1265,2471,4
1265,5179,3
2696,538,4
2696,31,4
9820,98,3
8749,1481,2
8749,169,2
8749,5023,4
8749,7678,3
8749,761,3
8749,5385,3
8749,46,4
8749,338,4
8749,28,4
8749,570,3
8749,436,3
8749,483,3
8749,484,3
8749,90,4
8749,357,3
8749,3250,2
8749,1101,3
8749,4557,3
8749,1406,3
7938,284,5
2535,92,3
2535,9689,3
8749,258,4
11179,389,4
11179,167,4
11179,1191,3
3961,3929,3
10910,20,4
1592,2455,3
6278,487,4
6278,129,5
5319,1386,3
5319,616,3
5319,331,4
5319,2,4
5319,7313,3
5319,23,4
7413,20,4
1135,414,3
6954,951,5
30,6191,4
30,39,4
30,102,5
30,54,5
30,55,5
30,8,4
30,29,5
30,13,5
7938,98,3
11745,72,3
11745,237,4
11745,176,4
11745,349,4
11745,305,3
11745,168,5
11745,915,4
11745,556,4
11745,609,4
11745,944,4
11745,1075,5
11745,818,4
11745,675,3
11745,232,5
11745,488,4
11745,705,3
11745,1423,4
11745,1248,3
11745,1139,3
11745,612,5
11745,691,5
11745,553,5
11745,1288,2
11745,1261,5
11745,1360,4
11745,725,5
11745,806,5
11745,911,4
11745,986,4
11745,936,5
11745,1987,2
11745,953,5
11745,1498,3
11745,441,5
11745,1339,3
11745,2352,4
11745,1053,5
11745,967,3
11745,1208,3
11745,2041,5
11745,1900,3
11745,2155,4
11745,3937,3
11745,2979,3
11745,1606,5
11745,1181,5
11745,1390,5
11745,207,5
11745,1232,5
11745,1226,5
11745,1267,4
11745,1151,5
11745,1067,5
11745,1959,3
11745,1627,5
11745,912,5
11745,1694,4
11745,996,5
11745,1821,5
11745,1811,4
11745,3025,5
11745,3515,5
11745,4159,5
11745,26,5
11745,9,5
11745,1403,3
11745,2138,3
11745,201,5
11745,104,5
11745,743,4
11745,5441,1
11745,167,3
11745,39,5
11745,110,5
11745,135,5
11745,165,5
11745,188,4
11868,4,3
11868,8,2
11868,5,3
11868,65,3
11868,29,5
11868,28,3
11868,58,3
11868,79,5
11868,71,5
11868,33,4
11868,121,2
11868,222,5
11868,2,5
11868,7,1
11868,19,1
11868,10,5
11868,43,5
11868,76,5
11868,55,5
11868,48,4
11868,54,5
11868,126,1
11868,400,3
11868,75,5
11868,23,5
11868,18,5
11868,24,5
11868,21,5
11868,63,5
11868,13,5
11868,138,4
11868,171,5
11868,160,4
11868,230,5
11868,125,5
11868,131,5
11868,95,4
11868,97,5
11868,471,5
11868,154,5
11868,172,3
11868,93,3
11868,451,5
11868,229,3
11868,177,5
11868,116,3
11868,204,2
11868,248,5
11868,341,5
11868,113,4
11868,646,4
11868,361,2
11868,559,5
11868,301,3
11868,133,3
11868,353,4
11868,293,3
11868,270,3
11868,178,3
11868,529,3
11868,590,3
11868,390,3
11868,80,2
11868,530,4
11868,37,1
11868,401,2
11868,597,3
11868,213,5
11868,770,4
11868,162,4
11868,576,3
11868,773,4
11868,485,4
11868,427,4
11868,129,2
11868,478,3
11868,714,4
11868,855,4
11868,804,5
11868,829,3
11868,189,1
11868,1073,3
11868,715,3
11868,839,5
11868,298,4
11868,959,5
11868,257,2
11868,701,2
11868,1064,2
11868,618,3
11868,699,3
11868,706,3
11868,173,2
11868,497,3
11868,1681,5
11868,547,5
11868,402,4
11868,824,4
11868,1167,3
11868,119,3
11868,1135,4
11868,1210,3
11868,2499,4
11868,736,3
11868,1084,3
11868,1214,4
11868,514,3
11868,1521,4
11868,639,2
11868,1088,4
11868,1041,3
11868,2403,2
11868,1885,4
11868,972,4
11868,2197,4
11868,2026,3
11868,1112,3
11868,792,4
11868,1771,3
11868,1204,3
11868,2600,3
11868,3022,3
11868,512,4
11868,1561,3
11868,3642,4
11868,1664,4
11868,1695,1
11868,2052,4
11868,1357,3
11868,872,3
11868,2297,3
11868,614,5
11868,1887,3
